pathwayRes,pathway,pathwayTitle,pubchemcid,inchikey
https://identifiers.org/wikipathways/WP1221_r117222,WP1221,Heme biosynthesis,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2485_r117161,WP2485,NAD biosynthesis II (from tryptophan),962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP688_r117673,WP688,Catalytic cycle of mammalian flavin-containing monooxygenases (FMOs),962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3882_r117017,WP3882,Thick ascending limb transporters,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP86_r116978,WP86,Heme biosynthesis,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP200_r117868,WP200,"Complement activation, classical pathway",962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP295_r117879,WP295,Electron transport chain,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1077_r125262,WP1077,Oxidation by cytochrome P450,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP999_r125338,WP999,TCA cycle,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP15_r125000,WP15,Selenium micronutrient network,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5355_r127088,WP5355,Metabolic Epileptic Disorders,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4317_r114309,WP4317,Mitochondrial fatty acid synthesis pathway,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1276_r106947,WP1276,Glucuronidation,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2579_r107043,WP2579,Cadmium and glutathione,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP452_r120825,WP452,Tryptophan degradation via kynurenine,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1119_r122664,WP1119,Electron transport chain,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP43_r122562,WP43,Oxidation by cytochrome P450,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2622_r122568,WP2622,Starch metabolism,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2436_r107129,WP2436,Dopamine metabolism,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1241_r106835,WP1241,Glucuronidation,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2318_r106871,WP2318,Fatty acid oxidation,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP102_r126086,WP102,Heme biosynthesis,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1339_r122866,WP1339,Electron transport chain,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3243_r123114,WP3243,Amyotrophic lateral sclerosis (ALS),962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP561_r124939,WP561,Heme biosynthesis,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP18_r124937,WP18,Heme biosynthesis,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP545_r126244,WP545,Complement activation,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP698_r126233,WP698,Glucuronidation,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP78_r119082,WP78,TCA cycle (aka Krebs or citric acid cycle),962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2624_r123106,WP2624,TCA cycle (Krebs cycle),962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5085_r119785,WP5085,Vasopressin-regulated water reabsorption,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP111_r126524,WP111,Electron transport chain: OXPHOS system in mitochondria,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1053_r106011,WP1053,Estrogen metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP3193_r120912,WP3193,Vitamin B12 metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP3257_r120914,WP3257,Selenium micronutrient network,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP1075_r120905,WP1075,Folate metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP1533_r121695,WP1533,Vitamin B12 metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP176_r121696,WP176,Folate metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP2447_r113794,WP2447,Amyotrophic lateral sclerosis (ALS),5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP15_r125000,WP15,Selenium micronutrient network,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP697_r106826,WP697,Estrogen metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP1302_r106958,WP1302,Estrogen metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP3887_r107039,WP3887,Angiotensin II signaling (acute) in thick ascending limbs,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP1264_r106845,WP1264,Estrogen metabolism,5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP3243_r123114,WP3243,Amyotrophic lateral sclerosis (ALS),5359597,OUUQCZGPVNCOIJ-UHFFFAOYSA-M
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,5462303,VOKUMXABRRXHAR-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,22833590,MZFOKIKEPGUZEN-YLYUOEEYSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,21252287,MZFOKIKEPGUZEN-JDVCRUKVSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,99478,VZXPDPZARILFQX-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3622_r105906,WP3622,AtMetExpress overview,8742,JXOHGGNKMLTUBP-HSUXUTPPSA-N
https://identifiers.org/wikipathways/WP805_r106122,WP805,Retinol metabolism,448438,SZCBXWMUOPQSOX-WVJDLNGLSA-N
https://identifiers.org/wikipathways/WP1297_r124808,WP1297,Retinol metabolism,448438,SZCBXWMUOPQSOX-WVJDLNGLSA-N
https://identifiers.org/wikipathways/WP1259_r124798,WP1259,Retinol metabolism,448438,SZCBXWMUOPQSOX-WVJDLNGLSA-N
https://identifiers.org/wikipathways/WP716_r126219,WP716,Vitamin A and carotenoid metabolism,448438,SZCBXWMUOPQSOX-WVJDLNGLSA-N
https://identifiers.org/wikipathways/WP626_r126225,WP626,Abscisic acid biosynthesis,448438,SZCBXWMUOPQSOX-WVJDLNGLSA-N
https://identifiers.org/wikipathways/WP2075_r116517,WP2075,Alzheimer's disease,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2484_r117436,WP2484,NAD biosynthesis I from aspartate,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP967_r117542,WP967,Heme biosynthesis,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1086_r117457,WP1086,Heme biosynthesis,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP848_r117403,WP848,Heme biosynthesis,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4466_r125303,WP4466,Oxidative stress and redox pathway,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3155_r107062,WP3155,Dopamine metabolism,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3193_r120912,WP3193,Vitamin B12 metabolism,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3257_r120914,WP3257,Selenium micronutrient network,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1075_r120905,WP1075,Folate metabolism,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3580_r120915,WP3580,Methionine de novo and salvage pathway,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1310_r120918,WP1310,Selenium micronutrient network,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1272_r120916,WP1272,Selenium micronutrient network,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1533_r121695,WP1533,Vitamin B12 metabolism,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP176_r121696,WP176,Folate metabolism,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3680_r123395,WP3680,Physico-chemical features and toxicity-associated pathways,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3878_r123399,WP3878,ATM signaling in development and disease,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2447_r113794,WP2447,Amyotrophic lateral sclerosis (ALS),784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1221_r117222,WP1221,Heme biosynthesis,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP86_r116978,WP86,Heme biosynthesis,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP15_r125000,WP15,Selenium micronutrient network,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5355_r127088,WP5355,Metabolic Epileptic Disorders,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2579_r107043,WP2579,Cadmium and glutathione,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2436_r107129,WP2436,Dopamine metabolism,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3243_r123114,WP3243,Amyotrophic lateral sclerosis (ALS),784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5124_r123917,WP5124,Alzheimer's disease,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP561_r124939,WP561,Heme biosynthesis,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP18_r124937,WP18,Heme biosynthesis,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2059_r119468,WP2059,Alzheimer's disease and miRNA effects,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP91_r124911,WP91,Fatty acid oxidation,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5356_r126672,WP5356,Disturbed pathways in Duchenne Muscular Dystrophy,784,MHAJPDPJQMAIIY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,439278,GXIURPTVHJPJLF-UWTATZPHSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,53477771,PTHCMJGKKRQCBF-OLYDTGNASA-N
https://identifiers.org/wikipathways/WP670_r117321,WP670,Pentose phosphate pathway 2,439427,NBSCHQHZLSJFNQ-VFUOTHLCSA-N
https://identifiers.org/wikipathways/WP3198_r125339,WP3198,Glycerophospholipid biosynthetic pathway,439427,NBSCHQHZLSJFNQ-VFUOTHLCSA-N
https://identifiers.org/wikipathways/WP2533_r126497,WP2533,Glycerophospholipid biosynthetic pathway,439427,NBSCHQHZLSJFNQ-VFUOTHLCSA-N
https://identifiers.org/wikipathways/WP370_r117339,WP370,Sphingolipid metabolism,122121,AERBNCYCJBRYDG-KSZLIROESA-N
https://identifiers.org/wikipathways/WP2622_r122568,WP2622,Starch metabolism,16500,WFPZSXYXPSUOPY-ROYWQJLOSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,11953876,PEVZKILCBDEOBT-XBTRWLRFSA-N
https://identifiers.org/wikipathways/WP662_r122074,WP662,Amino acid metabolism,11953876,PEVZKILCBDEOBT-XBTRWLRFSA-N
https://identifiers.org/wikipathways/WP3925_r123124,WP3925,Amino acid metabolism,11953876,PEVZKILCBDEOBT-XBTRWLRFSA-N
https://identifiers.org/wikipathways/WP3228_r117560,WP3228,NAD biosynthesis II from tryptophan,11811,VCKPUUFAIGNJHC-LURJTMIESA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,11811,VCKPUUFAIGNJHC-LURJTMIESA-N
https://identifiers.org/wikipathways/WP2485_r117161,WP2485,NAD biosynthesis II (from tryptophan),11811,VCKPUUFAIGNJHC-LURJTMIESA-N
https://identifiers.org/wikipathways/WP3198_r125339,WP3198,Glycerophospholipid biosynthetic pathway,6857386,IWFZHMQFZRLGDQ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2533_r126497,WP2533,Glycerophospholipid biosynthetic pathway,6857386,IWFZHMQFZRLGDQ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2886_r106102,WP2886,Acetaminophen synthesis,12039,WTFXTQVDAKGDEY-HTQZYQBOSA-N
https://identifiers.org/wikipathways/WP2360_r118112,WP2360,Folate biosynthesis,12039,WTFXTQVDAKGDEY-HTQZYQBOSA-N
https://identifiers.org/wikipathways/WP370_r117339,WP370,Sphingolipid metabolism,25245972,PMXMKGYRVPAIJJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP331_r117349,WP331,Threonine biosynthesis,439235,HOSWPDPVFBCLSY-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP370_r117339,WP370,Sphingolipid metabolism,53481399,AYGOSKULTISFCW-KZNAEPCWSA-N
https://identifiers.org/wikipathways/WP2484_r117436,WP2484,NAD biosynthesis I from aspartate,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3204_r117598,WP3204,Hydrochloric acid secretion in parietal cells,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3228_r117560,WP3228,NAD biosynthesis II from tryptophan,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2487_r106100,WP2487,NAD salvage pathway II,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2486_r106099,WP2486,NAD salvage pathway I,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2488_r106101,WP2488,NAD salvage pathway III,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2485_r117161,WP2485,NAD biosynthesis II (from tryptophan),1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2597_r117821,WP2597,Secretion of hydrochloric acid in parietal cells,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3882_r117017,WP3882,Thick ascending limb transporters,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5355_r127088,WP5355,Metabolic Epileptic Disorders,1038,GPRLSGONYQIRFK-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP301_r117356,WP301,Tryptophan degradation,803,RSTKLPZEZYGQPY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP627_r117255,WP627,Triacylglycerol biosynthesis,962,XLYOFNOQVPJJNP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1002_r117502,WP1002,Electron transport chain,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2185_r125281,WP2185,Purine metabolism,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3145_r80707,WP3145,Trans-sulfuration pathway,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2623_r118414,WP2623,Sucrose metabolism,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP295_r117879,WP295,Electron transport chain,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2333_r72015,WP2333,Trans-sulfuration pathway,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1119_r122664,WP1119,Electron transport chain,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1339_r122866,WP1339,Electron transport chain,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP111_r126524,WP111,Electron transport chain: OXPHOS system in mitochondria,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1002_r117502,WP1002,Electron transport chain,5892,BAWFJGJZGIEFAR-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1002_r117502,WP1002,Electron transport chain,5893,BAWFJGJZGIEFAR-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP295_r117879,WP295,Electron transport chain,5892,BAWFJGJZGIEFAR-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP295_r117879,WP295,Electron transport chain,5893,BAWFJGJZGIEFAR-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP1119_r122664,WP1119,Electron transport chain,5892,BAWFJGJZGIEFAR-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1119_r122664,WP1119,Electron transport chain,5893,BAWFJGJZGIEFAR-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP1339_r122866,WP1339,Electron transport chain,5892,BAWFJGJZGIEFAR-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1339_r122866,WP1339,Electron transport chain,5893,BAWFJGJZGIEFAR-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP111_r126524,WP111,Electron transport chain: OXPHOS system in mitochondria,5892,BAWFJGJZGIEFAR-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP111_r126524,WP111,Electron transport chain: OXPHOS system in mitochondria,5893,BAWFJGJZGIEFAR-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP5219_r126795,WP5219,Diet-dependent trimethylamine/trimethylamine N-oxide metabolism,5892,BAWFJGJZGIEFAR-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP5219_r126795,WP5219,Diet-dependent trimethylamine/trimethylamine N-oxide metabolism,5893,BAWFJGJZGIEFAR-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP1002_r117502,WP1002,Electron transport chain,439153,BOPGDPNILDQYTO-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP295_r117879,WP295,Electron transport chain,439153,BOPGDPNILDQYTO-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1119_r122664,WP1119,Electron transport chain,439153,BOPGDPNILDQYTO-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1339_r122866,WP1339,Electron transport chain,439153,BOPGDPNILDQYTO-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP111_r126524,WP111,Electron transport chain: OXPHOS system in mitochondria,439153,BOPGDPNILDQYTO-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1770_r116575,WP1770,One-carbon metabolism and related pathways,5884,ACFIXJIJDZMPPO-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP2525_r123451,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",5884,ACFIXJIJDZMPPO-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1770_r116575,WP1770,One-carbon metabolism and related pathways,5885,XJLXINKUBYWONI-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP1770_r116575,WP1770,One-carbon metabolism and related pathways,5886,XJLXINKUBYWONI-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP2525_r123451,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",5885,XJLXINKUBYWONI-NNYOXOHSSA-N
https://identifiers.org/wikipathways/WP2525_r123451,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",5886,XJLXINKUBYWONI-NNYOXOHSSA-O
https://identifiers.org/wikipathways/WP2185_r125281,WP2185,Purine metabolism,6022,XTWYTFMLZFPYCI-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3145_r80707,WP3145,Trans-sulfuration pathway,6022,XTWYTFMLZFPYCI-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2623_r118414,WP2623,Sucrose metabolism,6022,XTWYTFMLZFPYCI-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2333_r72015,WP2333,Trans-sulfuration pathway,6022,XTWYTFMLZFPYCI-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2622_r122568,WP2622,Starch metabolism,6022,XTWYTFMLZFPYCI-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2624_r123106,WP2624,TCA cycle (Krebs cycle),6022,XTWYTFMLZFPYCI-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3145_r80707,WP3145,Trans-sulfuration pathway,1004,NBIIXXVUZAFLBC-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2333_r72015,WP2333,Trans-sulfuration pathway,1004,NBIIXXVUZAFLBC-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3245_r123273,WP3245,Urea cycle and metabolism of amino groups,280,CURLTUGMZLYLDI-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP497_r119105,WP497,Urea cycle and metabolism of amino groups,280,CURLTUGMZLYLDI-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2623_r118414,WP2623,Sucrose metabolism,1023,XPPKVPWEQAFLFU-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2185_r125281,WP2185,Purine metabolism,222,QGZKDVFQNNGYKY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3245_r123273,WP3245,Urea cycle and metabolism of amino groups,222,QGZKDVFQNNGYKY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3602_r124180,WP3602,Metabolism overview,222,QGZKDVFQNNGYKY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP497_r119105,WP497,Urea cycle and metabolism of amino groups,222,QGZKDVFQNNGYKY-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2623_r118414,WP2623,Sucrose metabolism,6031,XCCTYIAWTASOJW-XVFCMESISA-N
https://identifiers.org/wikipathways/WP4022_r126316,WP4022,Pyrimidine metabolism,6031,XCCTYIAWTASOJW-XVFCMESISA-N
https://identifiers.org/wikipathways/WP1002_r117502,WP1002,Electron transport chain,643975,VWWQXMAJTJZDQX-UYBVJOGSSA-N
https://identifiers.org/wikipathways/WP295_r117879,WP295,Electron transport chain,643975,VWWQXMAJTJZDQX-UYBVJOGSSA-N
https://identifiers.org/wikipathways/WP1119_r122664,WP1119,Electron transport chain,643975,VWWQXMAJTJZDQX-UYBVJOGSSA-N
https://identifiers.org/wikipathways/WP1339_r122866,WP1339,Electron transport chain,643975,VWWQXMAJTJZDQX-UYBVJOGSSA-N
https://identifiers.org/wikipathways/WP111_r126524,WP111,Electron transport chain: OXPHOS system in mitochondria,643975,VWWQXMAJTJZDQX-UYBVJOGSSA-N
https://identifiers.org/wikipathways/WP5219_r126795,WP5219,Diet-dependent trimethylamine/trimethylamine N-oxide metabolism,643975,VWWQXMAJTJZDQX-UYBVJOGSSA-N
https://identifiers.org/wikipathways/WP3583_r117433,WP3583,Central carbon metabolism,1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3149_r117622,WP3149,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc),1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3145_r80707,WP3145,Trans-sulfuration pathway,1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1567_r120958,WP1567,Glycolysis and gluconeogenesis,1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2333_r72015,WP2333,Trans-sulfuration pathway,1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3602_r124180,WP3602,Metabolism overview,1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2456_r119185,WP2456,HIF1A and PPARG regulation of glycolysis,1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2453_r123103,WP2453,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc),1060,LCTONWCANYUPML-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3583_r117433,WP3583,Central carbon metabolism,444493,ZSLZBFCDCINBPY-ZSJPKINUSA-N
https://identifiers.org/wikipathways/WP3149_r117622,WP3149,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc),444493,ZSLZBFCDCINBPY-ZSJPKINUSA-N
https://identifiers.org/wikipathways/WP1567_r120958,WP1567,Glycolysis and gluconeogenesis,444493,ZSLZBFCDCINBPY-ZSJPKINUSA-N
https://identifiers.org/wikipathways/WP3602_r124180,WP3602,Metabolism overview,444493,ZSLZBFCDCINBPY-ZSJPKINUSA-N
https://identifiers.org/wikipathways/WP2453_r123103,WP2453,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc),444493,ZSLZBFCDCINBPY-ZSJPKINUSA-N
https://identifiers.org/wikipathways/WP730_r116583,WP730,Glutathione and one-carbon metabolism,33032,WHUUTDBJXJRKMK-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3145_r80707,WP3145,Trans-sulfuration pathway,33032,WHUUTDBJXJRKMK-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3207_r107067,WP3207,Glutathione metabolism,33032,WHUUTDBJXJRKMK-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP100_r107114,WP100,Glutathione metabolism,33032,WHUUTDBJXJRKMK-VKHMYHEASA-N
